step,junction_id,active_vehicles,avg_speed_kmh,avg_waiting_time_s,max_waiting_time_s,queue_length_m,halting_vehicles,previous_queue_m,queue_delta,signal_phase,time_of_day_s,future_queue_5min_m,will_congest_5min,run_id
96.0,J3,32,37.23,0.0,0.0,0.0,0,52.5,-52.5,0,96.0,15.0,0,0
96.0,J1,32,37.23,0.0,0.0,0.0,0,7.5,-7.5,0,96.0,15.0,0,0
97.0,J2,32,39.64,0.0,0.0,0.0,0,0.0,0.0,0,97.0,52.5,1,0
97.0,J3,32,39.64,0.0,0.0,0.0,0,30.0,-30.0,0,97.0,15.0,0,0
97.0,J1,32,39.64,0.0,0.0,0.0,0,0.0,0.0,0,97.0,15.0,0,0
98.0,J2,33,40.88,0.0,0.0,0.0,0,0.0,0.0,0,98.0,52.5,1,0
98.0,J3,33,40.88,0.0,0.0,0.0,0,7.5,-7.5,0,98.0,15.0,0,0
98.0,J1,33,40.88,0.0,0.0,0.0,0,0.0,0.0,0,98.0,15.0,0,0
99.0,J2,34,41.96,0.0,0.0,0.0,0,0.0,0.0,0,99.0,52.5,1,0
99.0,J3,34,41.96,0.0,0.0,0.0,0,0.0,0.0,0,99.0,15.0,0,0
99.0,J1,34,41.96,0.0,0.0,0.0,0,0.0,0.0,0,99.0,15.0,0,0
100.0,J2,34,42.17,0.0,0.0,0.0,0,0.0,0.0,0,100.0,52.5,1,0
100.0,J3,34,42.17,0.0,0.0,0.0,0,0.0,0.0,0,100.0,15.0,0,0
100.0,J1,34,42.17,0.0,0.0,0.0,0,0.0,0.0,0,100.0,15.0,0,0
101.0,J2,34,43.04,0.0,0.0,0.0,0,0.0,0.0,0,101.0,52.5,1,0
101.0,J3,34,43.04,0.0,0.0,0.0,0,0.0,0.0,0,101.0,15.0,0,0
101.0,J1,34,43.04,0.0,0.0,0.0,0,0.0,0.0,0,101.0,15.0,0,0
102.0,J2,34,43.18,0.0,0.0,0.0,0,0.0,0.0,0,102.0,52.5,1,0
102.0,J3,34,43.18,0.0,0.0,0.0,0,0.0,0.0,0,102.0,15.0,0,0
102.0,J1,34,43.18,0.0,0.0,0.0,0,0.0,0.0,0,102.0,15.0,0,0
103.0,J2,34,43.8,0.0,0.0,0.0,0,0.0,0.0,0,103.0,52.5,1,0
103.0,J3,34,43.8,0.0,0.0,0.0,0,0.0,0.0,0,103.0,15.0,0,0
103.0,J1,34,43.8,0.0,0.0,0.0,0,0.0,0.0,0,103.0,15.0,0,0
104.0,J2,34,43.89,0.0,0.0,0.0,0,0.0,0.0,0,104.0,52.5,1,0
104.0,J3,34,43.89,0.0,0.0,0.0,0,0.0,0.0,0,104.0,15.0,0,0
104.0,J1,34,43.89,0.0,0.0,0.0,0,0.0,0.0,0,104.0,15.0,0,0
105.0,J2,34,43.46,0.0,0.0,0.0,0,0.0,0.0,0,105.0,60.0,1,0
105.0,J3,34,43.46,0.0,0.0,0.0,0,0.0,0.0,0,105.0,15.0,0,0
105.0,J1,34,43.46,0.0,0.0,0.0,0,0.0,0.0,0,105.0,15.0,0,0
106.0,J2,34,43.18,0.0,0.0,0.0,0,0.0,0.0,0,106.0,37.5,1,0
106.0,J3,34,43.18,0.0,0.0,0.0,0,0.0,0.0,0,106.0,0.0,0,0
106.0,J1,34,43.18,0.0,0.0,0.0,0,0.0,0.0,0,106.0,0.0,0,0
107.0,J2,35,42.89,0.0,0.0,0.0,0,0.0,0.0,0,107.0,22.5,0,0
107.0,J3,35,42.89,0.0,0.0,0.0,0,0.0,0.0,0,107.0,0.0,0,0
107.0,J1,35,42.89,0.0,0.0,0.0,0,0.0,0.0,0,107.0,0.0,0,0
108.0,J2,35,42.66,0.0,0.0,0.0,0,0.0,0.0,0,108.0,22.5,0,0
108.0,J3,35,42.66,0.0,0.0,0.0,0,0.0,0.0,0,108.0,0.0,0,0
108.0,J1,35,42.66,0.0,0.0,0.0,0,0.0,0.0,0,108.0,7.5,0,0
109.0,J2,37,41.98,0.0,0.0,0.0,0,0.0,0.0,0,109.0,37.5,1,0
109.0,J3,37,41.98,0.0,0.0,0.0,0,0.0,0.0,0,109.0,7.5,0,0
109.0,J1,37,41.98,0.0,0.0,0.0,0,0.0,0.0,0,109.0,15.0,0,0
110.0,J2,37,41.51,0.03,1.0,0.0,0,0.0,0.0,0,110.0,37.5,1,0
110.0,J3,37,41.51,0.03,1.0,0.0,0,0.0,0.0,0,110.0,7.5,0,0
110.0,J1,37,41.51,0.03,1.0,7.5,1,0.0,7.5,0,110.0,30.0,0,0
111.0,J2,38,42.21,0.05,2.0,0.0,0,0.0,0.0,0,111.0,45.0,1,0
111.0,J3,38,42.21,0.05,2.0,0.0,0,0.0,0.0,0,111.0,15.0,0,0
111.0,J1,38,42.21,0.05,2.0,7.5,1,0.0,7.5,0,111.0,30.0,0,0
112.0,J2,40,42.55,0.07,3.0,0.0,0,0.0,0.0,0,112.0,52.5,1,0
112.0,J3,40,42.55,0.07,3.0,0.0,0,0.0,0.0,0,112.0,15.0,0,0
112.0,J1,40,42.55,0.07,3.0,7.5,1,0.0,7.5,0,112.0,30.0,0,0
113.0,J2,40,41.65,0.1,4.0,0.0,0,0.0,0.0,0,113.0,60.0,1,0
113.0,J3,40,41.65,0.1,4.0,0.0,0,0.0,0.0,0,113.0,30.0,0,0
113.0,J1,40,41.65,0.1,4.0,7.5,1,0.0,7.5,0,113.0,30.0,0,0
114.0,J2,40,41.27,0.12,5.0,0.0,0,0.0,0.0,0,114.0,75.0,1,0
114.0,J3,40,41.27,0.12,5.0,0.0,0,0.0,0.0,0,114.0,30.0,0,0
114.0,J1,40,41.27,0.12,5.0,7.5,1,0.0,7.5,0,114.0,37.5,1,0
115.0,J2,42,40.95,0.14,6.0,0.0,0,0.0,0.0,0,115.0,90.0,1,0
115.0,J3,42,40.95,0.14,6.0,0.0,0,0.0,0.0,0,115.0,30.0,0,0
115.0,J1,42,40.95,0.14,6.0,7.5,1,7.5,0.0,0,115.0,52.5,1,0
116.0,J2,43,40.35,0.19,7.0,7.5,1,0.0,7.5,0,116.0,105.0,1,0
116.0,J3,43,40.35,0.19,7.0,0.0,0,0.0,0.0,0,116.0,30.0,0,0
116.0,J1,43,40.35,0.19,7.0,7.5,1,7.5,0.0,0,116.0,52.5,1,0
117.0,J2,42,40.46,0.24,8.0,7.5,1,0.0,7.5,0,117.0,112.5,1,0
117.0,J3,42,40.46,0.24,8.0,0.0,0,0.0,0.0,0,117.0,30.0,0,0
117.0,J1,42,40.46,0.24,8.0,7.5,1,7.5,0.0,0,117.0,52.5,1,0
118.0,J2,42,39.76,0.29,9.0,7.5,1,0.0,7.5,0,118.0,120.0,1,0
118.0,J3,42,39.76,0.29,9.0,0.0,0,0.0,0.0,0,118.0,30.0,0,0
118.0,J1,42,39.76,0.29,9.0,7.5,1,7.5,0.0,0,118.0,52.5,1,0
119.0,J2,43,39.66,0.35,10.0,15.0,2,0.0,15.0,0,119.0,120.0,1,0
119.0,J3,43,39.66,0.35,10.0,0.0,0,0.0,0.0,0,119.0,30.0,0,0
119.0,J1,43,39.66,0.35,10.0,7.5,1,7.5,0.0,0,119.0,60.0,1,0
120.0,J2,43,39.69,0.42,11.0,15.0,2,0.0,15.0,0,120.0,135.0,1,0
120.0,J3,43,39.69,0.42,11.0,0.0,0,0.0,0.0,0,120.0,30.0,0,0
120.0,J1,43,39.69,0.42,11.0,7.5,1,7.5,0.0,0,120.0,60.0,1,0
121.0,J2,43,39.37,0.49,12.0,15.0,2,7.5,7.5,0,121.0,135.0,1,0
121.0,J3,43,39.37,0.49,12.0,0.0,0,0.0,0.0,0,121.0,30.0,0,0
121.0,J1,43,39.37,0.49,12.0,7.5,1,7.5,0.0,0,121.0,60.0,1,0
122.0,J2,44,39.52,0.55,13.0,15.0,2,7.5,7.5,0,122.0,150.0,1,0
122.0,J3,44,39.52,0.55,13.0,0.0,0,0.0,0.0,0,122.0,30.0,0,0
122.0,J1,44,39.52,0.55,13.0,7.5,1,7.5,0.0,0,122.0,60.0,1,0
123.0,J2,45,39.37,0.6,14.0,15.0,2,7.5,7.5,0,123.0,150.0,1,0
123.0,J3,45,39.37,0.6,14.0,0.0,0,0.0,0.0,0,123.0,30.0,0,0
123.0,J1,45,39.37,0.6,14.0,7.5,1,7.5,0.0,0,123.0,60.0,1,0
124.0,J2,44,39.12,0.7,15.0,15.0,2,15.0,0.0,0,124.0,150.0,1,0
124.0,J3,44,39.12,0.7,15.0,0.0,0,0.0,0.0,0,124.0,30.0,0,0
124.0,J1,44,39.12,0.7,15.0,15.0,2,7.5,7.5,0,124.0,60.0,1,0
125.0,J2,44,38.34,0.8,16.0,15.0,2,15.0,0.0,0,125.0,150.0,1,0
125.0,J3,44,38.34,0.8,16.0,0.0,0,0.0,0.0,0,125.0,30.0,0,0
125.0,J1,44,38.34,0.8,16.0,15.0,2,7.5,7.5,0,125.0,60.0,1,0
126.0,J2,44,37.78,0.89,17.0,15.0,2,15.0,0.0,0,126.0,150.0,1,0
126.0,J3,44,37.78,0.89,17.0,0.0,0,0.0,0.0,0,126.0,30.0,0,0
126.0,J1,44,37.78,0.89,17.0,15.0,2,7.5,7.5,0,126.0,60.0,1,0
127.0,J2,44,37.56,1.0,18.0,15.0,2,15.0,0.0,0,127.0,150.0,1,0
127.0,J3,44,37.56,1.0,18.0,0.0,0,0.0,0.0,0,127.0,30.0,0,0
127.0,J1,44,37.56,1.0,18.0,22.5,3,7.5,15.0,0,127.0,60.0,1,0
128.0,J2,44,37.02,1.11,19.0,15.0,2,15.0,0.0,0,128.0,157.5,1,0
128.0,J3,44,37.02,1.11,19.0,0.0,0,0.0,0.0,0,128.0,30.0,0,0
128.0,J1,44,37.02,1.11,19.0,22.5,3,7.5,15.0,0,128.0,60.0,1,0
129.0,J2,44,37.11,1.23,20.0,15.0,2,15.0,0.0,0,129.0,157.5,1,0
129.0,J3,44,37.11,1.23,20.0,0.0,0,0.0,0.0,0,129.0,30.0,0,0
129.0,J1,44,37.11,1.23,20.0,22.5,3,15.0,7.5,0,129.0,60.0,1,0
130.0,J2,45,37.51,1.33,21.0,15.0,2,15.0,0.0,0,130.0,157.5,1,0
130.0,J3,45,37.51,1.33,21.0,0.0,0,0.0,0.0,0,130.0,30.0,0,0
130.0,J1,45,37.51,1.33,21.0,30.0,4,15.0,15.0,0,130.0,60.0,1,0
131.0,J2,46,38.12,1.43,22.0,15.0,2,15.0,0.0,0,131.0,157.5,1,0
131.0,J3,46,38.12,1.43,22.0,0.0,0,0.0,0.0,0,131.0,37.5,1,0
131.0,J1,46,38.12,1.43,22.0,30.0,4,15.0,15.0,0,131.0,60.0,1,0
132.0,J2,47,38.14,1.53,23.0,15.0,2,15.0,0.0,0,132.0,172.5,1,0
132.0,J3,47,38.14,1.53,23.0,0.0,0,0.0,0.0,0,132.0,37.5,1,0
132.0,J1,47,38.14,1.53,23.0,30.0,4,22.5,7.5,0,132.0,60.0,1,0
133.0,J2,48,37.52,1.62,24.0,15.0,2,15.0,0.0,1,133.0,180.0,1,0
133.0,J3,48,37.52,1.62,24.0,0.0,0,0.0,0.0,1,133.0,37.5,1,0
133.0,J1,48,37.52,1.62,24.0,30.0,4,22.5,7.5,1,133.0,60.0,1,0
134.0,J2,48,36.73,1.75,25.0,15.0,2,15.0,0.0,1,134.0,180.0,1,0
134.0,J3,48,36.73,1.75,25.0,0.0,0,0.0,0.0,1,134.0,37.5,1,0
134.0,J1,48,36.73,1.75,25.0,30.0,4,22.5,7.5,1,134.0,60.0,1,0
135.0,J2,48,35.79,1.88,26.0,15.0,2,15.0,0.0,1,135.0,180.0,1,0
135.0,J3,48,35.79,1.88,26.0,0.0,0,0.0,0.0,1,135.0,37.5,1,0
135.0,J1,48,35.79,1.88,26.0,30.0,4,30.0,0.0,1,135.0,60.0,1,0
136.0,J2,48,35.62,0.17,7.0,7.5,1,15.0,-7.5,2,136.0,180.0,1,0
136.0,J3,48,35.62,0.17,7.0,0.0,0,0.0,0.0,2,136.0,37.5,1,0
136.0,J1,48,35.62,0.17,7.0,7.5,1,30.0,-22.5,2,136.0,60.0,1,0
137.0,J2,48,35.21,0.04,2.0,7.5,1,15.0,-7.5,2,137.0,187.5,1,0
137.0,J3,48,35.21,0.04,2.0,0.0,0,0.0,0.0,2,137.0,45.0,1,0
137.0,J1,48,35.21,0.04,2.0,0.0,0,30.0,-30.0,2,137.0,60.0,1,0
138.0,J2,48,35.77,0.1,3.0,22.5,3,15.0,7.5,2,138.0,187.5,1,0
138.0,J3,48,35.77,0.1,3.0,0.0,0,0.0,0.0,2,138.0,45.0,1,0
138.0,J1,48,35.77,0.1,3.0,0.0,0,30.0,-30.0,2,138.0,60.0,1,0
139.0,J2,49,35.51,0.18,4.0,30.0,4,15.0,15.0,2,139.0,202.5,1,0
139.0,J3,49,35.51,0.18,4.0,0.0,0,0.0,0.0,2,139.0,60.0,1,0
139.0,J1,49,35.51,0.18,4.0,0.0,0,30.0,-30.0,2,139.0,60.0,1,0
140.0,J2,49,35.21,0.29,5.0,37.5,5,15.0,22.5,2,140.0,202.5,1,0
140.0,J3,49,35.21,0.29,5.0,0.0,0,0.0,0.0,2,140.0,75.0,1,0
140.0,J1,49,35.21,0.29,5.0,0.0,0,30.0,-30.0,2,140.0,60.0,1,0
141.0,J2,51,35.03,0.37,6.0,37.5,5,7.5,30.0,2,141.0,202.5,1,0
141.0,J3,51,35.03,0.37,6.0,0.0,0,0.0,0.0,2,141.0,82.5,1,0
141.0,J1,51,35.03,0.37,6.0,0.0,0,7.5,-7.5,2,141.0,67.5,1,0
142.0,J2,52,34.87,0.46,7.0,37.5,5,7.5,30.0,2,142.0,202.5,1,0
142.0,J3,52,34.87,0.46,7.0,0.0,0,0.0,0.0,2,142.0,82.5,1,0
142.0,J1,52,34.87,0.46,7.0,0.0,0,0.0,0.0,2,142.0,75.0,1,0
143.0,J2,52,34.59,0.63,8.0,60.0,8,22.5,37.5,2,143.0,202.5,1,0
143.0,J3,52,34.59,0.63,8.0,7.5,1,0.0,7.5,2,143.0,90.0,1,0
143.0,J1,52,34.59,0.63,8.0,0.0,0,0.0,0.0,2,143.0,82.5,1,0
144.0,J2,52,35.04,0.81,9.0,60.0,8,30.0,30.0,2,144.0,202.5,1,0
144.0,J3,52,35.04,0.81,9.0,7.5,1,0.0,7.5,2,144.0,97.5,1,0
144.0,J1,52,35.04,0.81,9.0,0.0,0,0.0,0.0,2,144.0,82.5,1,0
145.0,J2,52,35.38,1.0,10.0,67.5,9,37.5,30.0,2,145.0,202.5,1,0
145.0,J3,52,35.38,1.0,10.0,7.5,1,0.0,7.5,2,145.0,97.5,1,0
145.0,J1,52,35.38,1.0,10.0,0.0,0,0.0,0.0,2,145.0,82.5,1,0
146.0,J2,52,35.1,1.19,11.0,67.5,9,37.5,30.0,2,146.0,202.5,1,0
146.0,J3,52,35.1,1.19,11.0,7.5,1,0.0,7.5,2,146.0,97.5,1,0
146.0,J1,52,35.1,1.19,11.0,0.0,0,0.0,0.0,2,146.0,82.5,1,0
147.0,J2,53,34.19,1.36,12.0,67.5,9,37.5,30.0,2,147.0,202.5,1,0
147.0,J3,53,34.19,1.36,12.0,7.5,1,0.0,7.5,2,147.0,97.5,1,0
147.0,J1,53,34.19,1.36,12.0,0.0,0,0.0,0.0,2,147.0,82.5,1,0
148.0,J2,54,33.51,1.54,13.0,75.0,10,60.0,15.0,2,148.0,202.5,1,0
148.0,J3,54,33.51,1.54,13.0,7.5,1,7.5,0.0,2,148.0,97.5,1,0
148.0,J1,54,33.51,1.54,13.0,0.0,0,0.0,0.0,2,148.0,82.5,1,0
149.0,J2,54,32.79,1.76,14.0,82.5,11,60.0,22.5,2,149.0,202.5,1,0
149.0,J3,54,32.79,1.76,14.0,7.5,1,7.5,0.0,2,149.0,97.5,1,0
149.0,J1,54,32.79,1.76,14.0,0.0,0,0.0,0.0,2,149.0,82.5,1,0
150.0,J2,55,32.45,1.95,15.0,82.5,11,67.5,15.0,2,150.0,202.5,1,0
150.0,J3,55,32.45,1.95,15.0,7.5,1,7.5,0.0,2,150.0,97.5,1,0
150.0,J1,55,32.45,1.95,15.0,0.0,0,0.0,0.0,2,150.0,82.5,1,0
151.0,J2,55,31.54,2.2,16.0,90.0,12,67.5,22.5,2,151.0,157.5,1,0
151.0,J3,55,31.54,2.2,16.0,15.0,2,7.5,7.5,2,151.0,52.5,1,0
151.0,J1,55,31.54,2.2,16.0,0.0,0,0.0,0.0,2,151.0,45.0,1,0
152.0,J2,55,30.87,2.45,17.0,90.0,12,67.5,22.5,2,152.0,112.5,1,0
152.0,J3,55,30.87,2.45,17.0,15.0,2,7.5,7.5,2,152.0,22.5,0,0
152.0,J1,55,30.87,2.45,17.0,0.0,0,0.0,0.0,2,152.0,15.0,0,0
153.0,J2,56,30.57,2.7,18.0,97.5,13,75.0,22.5,2,153.0,75.0,1,0
153.0,J3,56,30.57,2.7,18.0,22.5,3,7.5,15.0,2,153.0,7.5,0,0
153.0,J1,56,30.57,2.7,18.0,0.0,0,0.0,0.0,2,153.0,7.5,0,0
154.0,J2,57,30.54,2.95,19.0,105.0,14,82.5,22.5,2,154.0,60.0,1,0
154.0,J3,57,30.54,2.95,19.0,22.5,3,7.5,15.0,2,154.0,0.0,0,0
154.0,J1,57,30.54,2.95,19.0,0.0,0,0.0,0.0,2,154.0,7.5,0,0
155.0,J2,58,30.17,3.19,20.0,105.0,14,82.5,22.5,2,155.0,37.5,1,0
155.0,J3,58,30.17,3.19,20.0,22.5,3,7.5,15.0,2,155.0,0.0,0,0
155.0,J1,58,30.17,3.19,20.0,0.0,0,0.0,0.0,2,155.0,7.5,0,0
156.0,J2,58,29.85,3.48,21.0,105.0,14,90.0,15.0,2,156.0,15.0,0,0
156.0,J3,58,29.85,3.48,21.0,22.5,3,15.0,7.5,2,156.0,0.0,0,0
156.0,J1,58,29.85,3.48,21.0,0.0,0,0.0,0.0,2,156.0,15.0,0,0
157.0,J2,59,30.06,3.71,22.0,105.0,14,90.0,15.0,2,157.0,7.5,0,0
157.0,J3,59,30.06,3.71,22.0,22.5,3,15.0,7.5,2,157.0,0.0,0,0
157.0,J1,59,30.06,3.71,22.0,0.0,0,0.0,0.0,2,157.0,15.0,0,0
158.0,J2,59,30.03,4.03,23.0,105.0,14,97.5,7.5,2,158.0,7.5,0,0
158.0,J3,59,30.03,4.03,23.0,30.0,4,22.5,7.5,2,158.0,0.0,0,0
158.0,J1,59,30.03,4.03,23.0,7.5,1,0.0,7.5,2,158.0,15.0,0,0
159.0,J2,59,29.89,4.36,24.0,105.0,14,105.0,0.0,2,159.0,15.0,0,0
159.0,J3,59,29.89,4.36,24.0,30.0,4,22.5,7.5,2,159.0,0.0,0,0
159.0,J1,59,29.89,4.36,24.0,7.5,1,0.0,7.5,2,159.0,22.5,0,0
160.0,J2,59,29.87,4.68,25.0,105.0,14,105.0,0.0,2,160.0,22.5,0,0
160.0,J3,59,29.87,4.68,25.0,30.0,4,22.5,7.5,2,160.0,0.0,0,0
160.0,J1,59,29.87,4.68,25.0,7.5,1,0.0,7.5,2,160.0,22.5,0,0
161.0,J2,60,29.69,4.92,26.0,105.0,14,105.0,0.0,2,161.0,22.5,0,0
161.0,J3,60,29.69,4.92,26.0,30.0,4,22.5,7.5,2,161.0,0.0,0,0
161.0,J1,60,29.69,4.92,26.0,7.5,1,0.0,7.5,2,161.0,22.5,0,0
162.0,J2,61,29.4,5.16,27.0,105.0,14,105.0,0.0,2,162.0,22.5,0,0
162.0,J3,61,29.4,5.16,27.0,37.5,5,22.5,15.0,2,162.0,0.0,0,0
162.0,J1,61,29.4,5.16,27.0,7.5,1,0.0,7.5,2,162.0,22.5,0,0
163.0,J2,62,29.38,5.4,28.0,105.0,14,105.0,0.0,2,163.0,22.5,0,0
163.0,J3,62,29.38,5.4,28.0,37.5,5,30.0,7.5,2,163.0,0.0,0,0
163.0,J1,62,29.38,5.4,28.0,7.5,1,7.5,0.0,2,163.0,22.5,0,0
164.0,J2,64,29.47,5.56,29.0,105.0,14,105.0,0.0,2,164.0,22.5,0,0
164.0,J3,64,29.47,5.56,29.0,45.0,6,30.0,15.0,2,164.0,0.0,0,0
164.0,J1,64,29.47,5.56,29.0,7.5,1,7.5,0.0,2,164.0,22.5,0,0
165.0,J2,65,29.75,5.8,30.0,105.0,14,105.0,0.0,2,165.0,22.5,0,0
165.0,J3,65,29.75,5.8,30.0,45.0,6,30.0,15.0,2,165.0,0.0,0,0
165.0,J1,65,29.75,5.8,30.0,7.5,1,7.5,0.0,2,165.0,22.5,0,0
166.0,J2,65,29.12,6.12,31.0,105.0,14,105.0,0.0,2,166.0,22.5,0,0
166.0,J3,65,29.12,6.12,31.0,45.0,6,30.0,15.0,2,166.0,0.0,0,0
166.0,J1,65,29.12,6.12,31.0,7.5,1,7.5,0.0,2,166.0,22.5,0,0
167.0,J2,66,28.65,6.35,32.0,105.0,14,105.0,0.0,2,167.0,22.5,0,0
167.0,J3,66,28.65,6.35,32.0,45.0,6,37.5,7.5,2,167.0,0.0,0,0
167.0,J1,66,28.65,6.35,32.0,7.5,1,7.5,0.0,2,167.0,22.5,0,0
168.0,J2,66,28.4,6.7,33.0,112.5,15,105.0,7.5,2,168.0,30.0,0,0
168.0,J3,66,28.4,6.7,33.0,52.5,7,37.5,15.0,2,168.0,7.5,0,0
168.0,J1,66,28.4,6.7,33.0,7.5,1,7.5,0.0,2,168.0,22.5,0,0
169.0,J2,65,27.35,7.15,34.0,112.5,15,105.0,7.5,2,169.0,37.5,1,0
169.0,J3,65,27.35,7.15,34.0,52.5,7,45.0,7.5,2,169.0,7.5,0,0
169.0,J1,65,27.35,7.15,34.0,7.5,1,7.5,0.0,2,169.0,22.5,0,0
170.0,J2,66,26.83,7.39,35.0,112.5,15,105.0,7.5,2,170.0,37.5,1,0
170.0,J3,66,26.83,7.39,35.0,52.5,7,45.0,7.5,2,170.0,7.5,0,0
170.0,J1,66,26.83,7.39,35.0,7.5,1,7.5,0.0,2,170.0,22.5,0,0
171.0,J2,66,26.35,7.77,36.0,112.5,15,105.0,7.5,2,171.0,37.5,1,0
171.0,J3,66,26.35,7.77,36.0,52.5,7,45.0,7.5,2,171.0,7.5,0,0
171.0,J1,66,26.35,7.77,36.0,22.5,3,7.5,15.0,2,171.0,22.5,0,0
172.0,J2,66,26.14,8.15,37.0,112.5,15,105.0,7.5,2,172.0,37.5,1,0
172.0,J3,66,26.14,8.15,37.0,52.5,7,45.0,7.5,2,172.0,7.5,0,0
172.0,J1,66,26.14,8.15,37.0,22.5,3,7.5,15.0,2,172.0,22.5,0,0
173.0,J2,66,26.02,8.53,38.0,112.5,15,112.5,0.0,2,173.0,37.5,1,0
173.0,J3,66,26.02,8.53,38.0,52.5,7,52.5,0.0,2,173.0,7.5,0,0
173.0,J1,66,26.02,8.53,38.0,22.5,3,7.5,15.0,2,173.0,22.5,0,0
174.0,J2,67,26.18,8.81,39.0,112.5,15,112.5,0.0,2,174.0,37.5,1,0
174.0,J3,67,26.18,8.81,39.0,52.5,7,52.5,0.0,2,174.0,7.5,0,0
174.0,J1,67,26.18,8.81,39.0,37.5,5,7.5,30.0,2,174.0,22.5,0,0
175.0,J2,69,26.65,8.94,40.0,112.5,15,112.5,0.0,2,175.0,45.0,1,0
175.0,J3,69,26.65,8.94,40.0,52.5,7,52.5,0.0,2,175.0,7.5,0,0
175.0,J1,69,26.65,8.94,40.0,37.5,5,7.5,30.0,2,175.0,22.5,0,0
176.0,J2,68,26.29,9.47,41.0,112.5,15,112.5,0.0,2,176.0,45.0,1,0
176.0,J3,68,26.29,9.47,41.0,52.5,7,52.5,0.0,2,176.0,7.5,0,0
176.0,J1,68,26.29,9.47,41.0,37.5,5,22.5,15.0,2,176.0,22.5,0,0
177.0,J2,66,25.56,10.17,42.0,112.5,15,112.5,0.0,2,177.0,45.0,1,0
177.0,J3,66,25.56,10.17,42.0,52.5,7,52.5,0.0,2,177.0,7.5,0,0
177.0,J1,66,25.56,10.17,42.0,37.5,5,22.5,15.0,2,177.0,22.5,0,0
178.0,J2,66,25.28,10.58,43.0,112.5,15,112.5,0.0,3,178.0,45.0,1,0
178.0,J3,66,25.28,10.58,43.0,52.5,7,52.5,0.0,3,178.0,7.5,0,0
178.0,J1,66,25.28,10.58,43.0,37.5,5,22.5,15.0,3,178.0,22.5,0,0
179.0,J2,64,24.44,11.33,44.0,112.5,15,112.5,0.0,3,179.0,45.0,1,0
179.0,J3,64,24.44,11.33,44.0,52.5,7,52.5,0.0,3,179.0,7.5,0,0
179.0,J1,64,24.44,11.33,44.0,37.5,5,37.5,0.0,3,179.0,22.5,0,0
180.0,J2,65,24.51,11.57,45.0,112.5,15,112.5,0.0,3,180.0,45.0,1,0
180.0,J3,65,24.51,11.57,45.0,52.5,7,52.5,0.0,3,180.0,7.5,0,0
180.0,J1,65,24.51,11.57,45.0,37.5,5,37.5,0.0,3,180.0,22.5,0,0
181.0,J2,65,25.91,5.77,39.0,67.5,9,112.5,-45.0,0,181.0,45.0,1,0
181.0,J3,65,25.91,5.77,39.0,30.0,4,52.5,-22.5,0,181.0,7.5,0,0
181.0,J1,65,25.91,5.77,39.0,7.5,1,37.5,-30.0,0,181.0,22.5,0,0
182.0,J2,67,27.99,1.96,38.0,22.5,3,112.5,-90.0,0,182.0,45.0,1,0
182.0,J3,67,27.99,1.96,38.0,15.0,2,52.5,-37.5,0,182.0,7.5,0,0
182.0,J1,67,27.99,1.96,38.0,0.0,0,37.5,-37.5,0,182.0,22.5,0,0
183.0,J2,68,29.87,0.68,30.0,7.5,1,112.5,-105.0,0,183.0,45.0,1,0
183.0,J3,68,29.87,0.68,30.0,7.5,1,52.5,-45.0,0,183.0,7.5,0,0
183.0,J1,68,29.87,0.68,30.0,0.0,0,37.5,-37.5,0,183.0,22.5,0,0
184.0,J2,70,32.13,0.0,0.0,0.0,0,112.5,-112.5,0,184.0,45.0,1,0
184.0,J3,70,32.13,0.0,0.0,0.0,0,52.5,-52.5,0,184.0,7.5,0,0
184.0,J1,70,32.13,0.0,0.0,0.0,0,37.5,-37.5,0,184.0,22.5,0,0
185.0,J2,69,33.95,0.03,1.0,7.5,1,112.5,-105.0,0,185.0,45.0,1,0
185.0,J3,69,33.95,0.03,1.0,0.0,0,52.5,-52.5,0,185.0,7.5,0,0
185.0,J1,69,33.95,0.03,1.0,0.0,0,37.5,-37.5,0,185.0,22.5,0,0
186.0,J2,68,35.77,0.07,2.0,15.0,2,67.5,-52.5,0,186.0,52.5,1,0
186.0,J3,68,35.77,0.07,2.0,0.0,0,30.0,-30.0,0,186.0,7.5,0,0
186.0,J1,68,35.77,0.07,2.0,0.0,0,7.5,-7.5,0,186.0,22.5,0,0
187.0,J2,67,36.93,0.13,3.0,22.5,3,22.5,0.0,0,187.0,52.5,1,0
187.0,J3,67,36.93,0.13,3.0,0.0,0,15.0,-15.0,0,187.0,7.5,0,0
187.0,J1,67,36.93,0.13,3.0,0.0,0,0.0,0.0,0,187.0,30.0,0,0
188.0,J2,66,37.62,0.2,4.0,22.5,3,7.5,15.0,0,188.0,52.5,1,0
188.0,J3,66,37.62,0.2,4.0,0.0,0,7.5,-7.5,0,188.0,7.5,0,0
188.0,J1,66,37.62,0.2,4.0,0.0,0,0.0,0.0,0,188.0,30.0,0,0
189.0,J2,66,37.89,0.26,5.0,22.5,3,0.0,22.5,0,189.0,52.5,1,0
189.0,J3,66,37.89,0.26,5.0,0.0,0,0.0,0.0,0,189.0,7.5,0,0
189.0,J1,66,37.89,0.26,5.0,0.0,0,0.0,0.0,0,189.0,30.0,0,0
190.0,J2,65,37.77,0.32,6.0,22.5,3,7.5,15.0,0,190.0,52.5,1,0
